symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOGL,2018-09-19 00:00:00+00:00,1174.27,1176.27,1158.62,1168.96,1298084,58.7135,58.8135,57.931,58.448,25961680,0.0,1.0
GOOGL,2018-09-20 00:00:00+00:00,1191.57,1194.0,1176.25,1180.67,1462455,59.5785,59.7,58.8125,59.0335,29249100,0.0,1.0
GOOGL,2018-09-21 00:00:00+00:00,1172.12,1196.58,1172.06,1194.92,4561119,58.606,59.829,58.603,59.746,91222380,0.0,1.0
GOOGL,2018-09-24 00:00:00+00:00,1179.56,1185.19,1151.5,1159.41,1557479,58.978,59.2595,57.575,57.9705,31149580,0.0,1.0
GOOGL,2018-09-25 00:00:00+00:00,1193.89,1196.86,1174.09,1184.25,1657809,59.6945,59.843,58.7045,59.2125,33156180,0.0,1.0
GOOGL,2018-09-26 00:00:00+00:00,1194.06,1207.24,1185.4,1193.69,1882524,59.703,60.362,59.27,59.6845,37650480,0.0,1.0
GOOGL,2018-09-27 00:00:00+00:00,1207.36,1216.86,1198.05,1200.0,1813652,60.368,60.843,59.9025,60.0,36273040,0.0,1.0
GOOGL,2018-09-28 00:00:00+00:00,1207.08,1208.45,1197.83,1204.09,1780759,60.354,60.4225,59.8915,60.2045,35615180,0.0,1.0
GOOGL,2018-10-01 00:00:00+00:00,1208.53,1224.2,1203.19,1213.0,1659364,60.4265,61.21,60.1595,60.65,33187280,0.0,1.0
GOOGL,2018-10-02 00:00:00+00:00,1207.64,1224.52,1199.66,1206.67,2008956,60.382,61.226,59.983,60.3335,40179120,0.0,1.0
GOOGL,2018-10-03 00:00:00+00:00,1211.53,1214.18,1202.15,1212.0,1312686,60.5765,60.709,60.1075,60.6,26253720,0.0,1.0
GOOGL,2018-10-04 00:00:00+00:00,1177.07,1205.9,1163.85,1205.03,2328778,58.8535,60.295,58.1925,60.2515,46575560,0.0,1.0
GOOGL,2018-10-05 00:00:00+00:00,1167.83,1182.0,1154.32,1176.0,1593012,58.3915,59.1,57.716,58.8,31860240,0.0,1.0
GOOGL,2018-10-08 00:00:00+00:00,1155.92,1175.86,1135.4,1160.0,2309539,57.796,58.793,56.77,58.0,46190780,0.0,1.0
GOOGL,2018-10-09 00:00:00+00:00,1145.17,1161.55,1144.17,1151.31,1684728,57.2585,58.0775,57.2085,57.5655,33694560,0.0,1.0
GOOGL,2018-10-10 00:00:00+00:00,1092.16,1137.02,1091.51,1136.4,2949006,54.608,56.851,54.5755,56.82,58980120,0.0,1.0
GOOGL,2018-10-11 00:00:00+00:00,1090.74,1116.06,1075.89,1079.04,3384775,54.537,55.803,53.7945,53.952,67695500,0.0,1.0
GOOGL,2018-10-12 00:00:00+00:00,1120.54,1125.83,1095.03,1119.64,2468920,56.027,56.2915,54.7515,55.982,49378400,0.0,1.0
GOOGL,2018-10-15 00:00:00+00:00,1102.44,1121.8,1098.22,1118.0,1503956,55.122,56.09,54.911,55.9,30079120,0.0,1.0
GOOGL,2018-10-16 00:00:00+00:00,1133.08,1136.37,1111.75,1113.48,1918879,56.654,56.8185,55.5875,55.674,38377580,0.0,1.0
GOOGL,2018-10-17 00:00:00+00:00,1127.59,1147.0,1114.0,1140.0,1782614,56.3795,57.35,55.7,57.0,35652280,0.0,1.0
GOOGL,2018-10-18 00:00:00+00:00,1097.91,1132.35,1086.34,1130.0,2307596,54.8955,56.6175,54.317,56.5,46151920,0.0,1.0
GOOGL,2018-10-19 00:00:00+00:00,1105.18,1120.95,1097.03,1103.71,2064289,55.259,56.0475,54.8515,55.1855,41285780,0.0,1.0
GOOGL,2018-10-22 00:00:00+00:00,1111.37,1121.69,1100.0,1112.51,1355842,55.5685,56.0845,55.0,55.6255,27116840,0.0,1.0
GOOGL,2018-10-23 00:00:00+00:00,1114.91,1118.0,1079.01,1091.29,1884255,55.7455,55.9,53.9505,54.5645,37685100,0.0,1.0
GOOGL,2018-10-24 00:00:00+00:00,1057.12,1116.62,1055.06,1115.0,2464295,52.856,55.831,52.753,55.75,49285900,0.0,1.0
GOOGL,2018-10-25 00:00:00+00:00,1103.59,1117.82,1075.55,1080.3,3647814,55.1795,55.891,53.7775,54.015,72956280,0.0,1.0
GOOGL,2018-10-26 00:00:00+00:00,1083.75,1117.0,1042.23,1048.33,5321883,54.1875,55.85,52.1115,52.4165,106437660,0.0,1.0
GOOGL,2018-10-29 00:00:00+00:00,1034.73,1108.83,1007.2,1096.54,4064452,51.7365,55.4415,50.36,54.827,81289040,0.0,1.0
GOOGL,2018-10-30 00:00:00+00:00,1049.51,1050.9,1013.97,1020.01,2988418,52.4755,52.545,50.6985,51.0005,59768360,0.0,1.0
GOOGL,2018-10-31 00:00:00+00:00,1090.58,1108.0,1068.2,1068.2,3545821,54.529,55.4,53.41,53.41,70916420,0.0,1.0
GOOGL,2018-11-01 00:00:00+00:00,1085.98,1099.9,1077.82,1091.4,2006575,54.299,54.995,53.891,54.57,40131500,0.0,1.0
GOOGL,2018-11-02 00:00:00+00:00,1071.49,1098.0,1067.66,1089.0,2172215,53.5745,54.9,53.383,54.45,43444300,0.0,1.0
GOOGL,2018-11-05 00:00:00+00:00,1055.73,1073.35,1034.0,1072.53,2267870,52.7865,53.6675,51.7,53.6265,45357400,0.0,1.0
GOOGL,2018-11-06 00:00:00+00:00,1069.57,1079.82,1053.61,1055.02,1433013,53.4785,53.991,52.6805,52.751,28660260,0.0,1.0
GOOGL,2018-11-07 00:00:00+00:00,1108.24,1109.93,1080.59,1083.49,2169392,55.412,55.4965,54.0295,54.1745,43387840,0.0,1.0
GOOGL,2018-11-08 00:00:00+00:00,1094.63,1108.22,1084.36,1107.3,1685193,54.7315,55.411,54.218,55.365,33703860,0.0,1.0
GOOGL,2018-11-09 00:00:00+00:00,1077.02,1088.35,1064.26,1084.02,1743298,53.851,54.4175,53.213,54.201,34865960,0.0,1.0
GOOGL,2018-11-12 00:00:00+00:00,1049.36,1074.1,1040.35,1073.13,1700091,52.468,53.705,52.0175,53.6565,34001820,0.0,1.0
GOOGL,2018-11-13 00:00:00+00:00,1047.97,1066.67,1040.4,1054.81,1287475,52.3985,53.3335,52.02,52.7405,25749500,0.0,1.0
GOOGL,2018-11-14 00:00:00+00:00,1054.58,1065.79,1041.11,1060.0,1733302,52.729,53.2895,52.0555,53.0,34666040,0.0,1.0
GOOGL,2018-11-15 00:00:00+00:00,1071.05,1078.87,1041.29,1051.46,2079154,53.5525,53.9435,52.0645,52.573,41583080,0.0,1.0
GOOGL,2018-11-16 00:00:00+00:00,1068.27,1072.44,1054.9,1065.23,1768308,53.4135,53.622,52.745,53.2615,35366160,0.0,1.0
GOOGL,2018-11-19 00:00:00+00:00,1027.42,1068.0,1022.87,1063.39,2284191,51.371,53.4,51.1435,53.1695,45683820,0.0,1.0
GOOGL,2018-11-20 00:00:00+00:00,1030.45,1037.35,1002.21,1007.29,2722934,51.5225,51.8675,50.1105,50.3645,54458680,0.0,1.0
GOOGL,2018-11-21 00:00:00+00:00,1043.43,1054.71,1039.46,1045.31,1485172,52.1715,52.7355,51.973,52.2655,29703440,0.0,1.0
GOOGL,2018-11-23 00:00:00+00:00,1030.1,1043.0,1028.52,1033.5,708859,51.505,52.15,51.426,51.675,14177180,0.0,1.0
GOOGL,2018-11-26 00:00:00+00:00,1055.94,1057.0,1039.77,1044.0,1577941,52.797,52.85,51.9885,52.2,31558820,0.0,1.0
GOOGL,2018-11-27 00:00:00+00:00,1052.28,1066.76,1045.5,1051.34,1652433,52.614,53.338,52.275,52.567,33048660,0.0,1.0
GOOGL,2018-11-28 00:00:00+00:00,1091.79,1092.86,1042.95,1057.46,2302121,54.5895,54.643,52.1475,52.873,46042420,0.0,1.0
GOOGL,2018-11-29 00:00:00+00:00,1094.58,1100.15,1082.0,1083.53,1550523,54.729,55.0075,54.1,54.1765,31010460,0.0,1.0
GOOGL,2018-11-30 00:00:00+00:00,1109.65,1109.65,1083.18,1095.63,2983340,55.4825,55.4825,54.159,54.7815,59666800,0.0,1.0
GOOGL,2018-12-03 00:00:00+00:00,1116.36,1135.0,1111.73,1132.16,2876449,55.818,56.75,55.5865,56.608,57528980,0.0,1.0
GOOGL,2018-12-04 00:00:00+00:00,1062.47,1114.24,1060.78,1112.99,2281485,53.1235,55.712,53.039,55.6495,45629700,0.0,1.0
GOOGL,2018-12-06 00:00:00+00:00,1078.08,1079.42,1042.48,1045.0,2371825,53.904,53.971,52.124,52.25,47436500,0.0,1.0
GOOGL,2018-12-07 00:00:00+00:00,1046.58,1085.03,1039.37,1072.23,2134111,52.329,54.2515,51.9685,53.6115,42682220,0.0,1.0
GOOGL,2018-12-10 00:00:00+00:00,1053.18,1059.6,1033.0,1042.94,1682646,52.659,52.98,51.65,52.147,33652920,0.0,1.0
GOOGL,2018-12-11 00:00:00+00:00,1061.65,1070.4,1050.1,1066.94,1692576,53.0825,53.52,52.505,53.347,33851520,0.0,1.0
GOOGL,2018-12-12 00:00:00+00:00,1073.73,1091.73,1071.97,1077.08,1447973,53.6865,54.5865,53.5985,53.854,28959460,0.0,1.0
GOOGL,2018-12-13 00:00:00+00:00,1073.54,1088.42,1064.99,1075.67,1249403,53.677,54.421,53.2495,53.7835,24988060,0.0,1.0
GOOGL,2018-12-14 00:00:00+00:00,1051.71,1071.72,1049.37,1060.02,1817949,52.5855,53.586,52.4685,53.001,36358980,0.0,1.0
GOOGL,2018-12-17 00:00:00+00:00,1025.65,1062.38,1016.63,1047.01,2496551,51.2825,53.119,50.8315,52.3505,49931020,0.0,1.0
GOOGL,2018-12-18 00:00:00+00:00,1043.41,1059.69,1030.48,1034.0,2182019,52.1705,52.9845,51.524,51.7,43640380,0.0,1.0
GOOGL,2018-12-19 00:00:00+00:00,1035.46,1075.71,1019.43,1047.29,2913237,51.773,53.7855,50.9715,52.3645,58264740,0.0,1.0
GOOGL,2018-12-20 00:00:00+00:00,1023.58,1047.44,1007.86,1026.0,2683670,51.179,52.372,50.393,51.3,53673400,0.0,1.0
GOOGL,2018-12-21 00:00:00+00:00,991.25,1037.67,981.19,1032.04,5232490,49.5625,51.8835,49.0595,51.602,104649800,0.0,1.0
GOOGL,2018-12-24 00:00:00+00:00,984.67,1012.12,977.66,984.32,1817955,49.2335,50.606,48.883,49.216,36359100,0.0,1.0
GOOGL,2018-12-26 00:00:00+00:00,1047.85,1048.45,992.65,997.99,2315862,52.3925,52.4225,49.6325,49.8995,46317240,0.0,1.0
GOOGL,2018-12-27 00:00:00+00:00,1052.9,1053.34,1007.0,1026.2,2299806,52.645,52.667,50.35,51.31,45996120,0.0,1.0
GOOGL,2018-12-28 00:00:00+00:00,1046.68,1064.23,1042.0,1059.5,1718352,52.334,53.2115,52.1,52.975,34367040,0.0,1.0
GOOGL,2018-12-31 00:00:00+00:00,1044.96,1062.99,1033.04,1057.83,1655504,52.248,53.1495,51.652,52.8915,33110080,0.0,1.0
GOOGL,2019-01-02 00:00:00+00:00,1054.68,1060.79,1025.28,1027.2,1593395,52.734,53.0395,51.264,51.36,31867900,0.0,1.0
GOOGL,2019-01-03 00:00:00+00:00,1025.47,1066.26,1022.37,1050.67,2097957,51.2735,53.313,51.1185,52.5335,41959140,0.0,1.0
GOOGL,2019-01-04 00:00:00+00:00,1078.07,1080.0,1036.86,1042.56,2301428,53.9035,54.0,51.843,52.128,46028560,0.0,1.0
GOOGL,2019-01-07 00:00:00+00:00,1075.92,1082.7,1062.64,1080.97,2372667,53.796,54.135,53.132,54.0485,47453340,0.0,1.0
GOOGL,2019-01-08 00:00:00+00:00,1085.37,1093.35,1068.35,1086.0,1770654,54.2685,54.6675,53.4175,54.3,35413080,0.0,1.0
GOOGL,2019-01-09 00:00:00+00:00,1081.65,1091.64,1074.37,1087.99,1349912,54.0825,54.582,53.7185,54.3995,26998240,0.0,1.0
GOOGL,2019-01-10 00:00:00+00:00,1078.83,1079.81,1064.68,1074.94,1329861,53.9415,53.9905,53.234,53.747,26597220,0.0,1.0
GOOGL,2019-01-11 00:00:00+00:00,1064.47,1073.37,1056.43,1069.9,1543238,53.2235,53.6685,52.8215,53.495,30864760,0.0,1.0
GOOGL,2019-01-14 00:00:00+00:00,1051.51,1058.45,1048.55,1053.34,1424486,52.5755,52.9225,52.4275,52.667,28489720,0.0,1.0
GOOGL,2019-01-15 00:00:00+00:00,1086.51,1088.27,1054.44,1058.01,1875852,54.3255,54.4135,52.722,52.9005,37517040,0.0,1.0
GOOGL,2019-01-16 00:00:00+00:00,1089.51,1102.36,1088.01,1090.0,1914041,54.4755,55.118,54.4005,54.5,38280820,0.0,1.0
GOOGL,2019-01-17 00:00:00+00:00,1099.12,1100.7,1083.26,1087.99,1244801,54.956,55.035,54.163,54.3995,24896020,0.0,1.0
GOOGL,2019-01-18 00:00:00+00:00,1107.3,1118.0,1099.28,1108.59,2244569,55.365,55.9,54.964,55.4295,44891380,0.0,1.0
GOOGL,2019-01-22 00:00:00+00:00,1078.63,1098.97,1070.89,1096.0,1981594,53.9315,54.9485,53.5445,54.8,39631880,0.0,1.0
GOOGL,2019-01-23 00:00:00+00:00,1084.41,1092.95,1067.57,1086.86,1259738,54.2205,54.6475,53.3785,54.343,25194760,0.0,1.0
GOOGL,2019-01-24 00:00:00+00:00,1084.0,1088.0,1070.02,1082.51,1455948,54.2,54.4,53.501,54.1255,29118960,0.0,1.0
GOOGL,2019-01-25 00:00:00+00:00,1101.51,1103.36,1091.8,1094.23,1163788,55.0755,55.168,54.59,54.7115,23275760,0.0,1.0
GOOGL,2019-01-28 00:00:00+00:00,1079.86,1093.37,1074.61,1090.07,1466714,53.993,54.6685,53.7305,54.5035,29334280,0.0,1.0
GOOGL,2019-01-29 00:00:00+00:00,1070.06,1084.73,1066.02,1081.04,985248,53.503,54.2365,53.301,54.052,19704960,0.0,1.0
GOOGL,2019-01-30 00:00:00+00:00,1097.99,1099.52,1076.64,1077.36,1472647,54.8995,54.976,53.832,53.868,29452940,0.0,1.0
GOOGL,2019-01-31 00:00:00+00:00,1125.89,1127.67,1105.25,1112.24,2011572,56.2945,56.3835,55.2625,55.612,40231440,0.0,1.0
GOOGL,2019-02-01 00:00:00+00:00,1118.62,1134.4,1114.25,1122.29,1655813,55.931,56.72,55.7125,56.1145,33116260,0.0,1.0
GOOGL,2019-02-04 00:00:00+00:00,1141.42,1142.34,1117.51,1119.01,3920591,57.071,57.117,55.8755,55.9505,78411820,0.0,1.0
GOOGL,2019-02-05 00:00:00+00:00,1151.87,1152.77,1123.6,1129.63,4114790,57.5935,57.6385,56.18,56.4815,82295800,0.0,1.0
GOOGL,2019-02-06 00:00:00+00:00,1122.89,1154.0,1118.36,1149.27,2412820,56.1445,57.7,55.918,57.4635,48256400,0.0,1.0
GOOGL,2019-02-07 00:00:00+00:00,1105.91,1111.99,1093.59,1111.82,1914877,55.2955,55.5995,54.6795,55.591,38297540,0.0,1.0
GOOGL,2019-02-08 00:00:00+00:00,1102.38,1105.1,1094.24,1094.88,1088327,55.119,55.255,54.712,54.744,21766540,0.0,1.0
GOOGL,2019-02-11 00:00:00+00:00,1102.12,1113.43,1100.0,1103.75,924881,55.106,55.6715,55.0,55.1875,18497620,0.0,1.0
GOOGL,2019-02-12 00:00:00+00:00,1127.58,1132.86,1111.01,1111.01,1751771,56.379,56.643,55.5505,55.5505,35035420,0.0,1.0
GOOGL,2019-02-13 00:00:00+00:00,1128.63,1142.85,1126.0,1133.04,1402087,56.4315,57.1425,56.3,56.652,28041740,0.0,1.0
GOOGL,2019-02-14 00:00:00+00:00,1129.2,1136.13,1117.09,1125.0,1055297,56.46,56.8065,55.8545,56.25,21105940,0.0,1.0
GOOGL,2019-02-15 00:00:00+00:00,1119.63,1139.3,1116.72,1139.3,1391348,55.9815,56.965,55.836,56.965,27826960,0.0,1.0
GOOGL,2019-02-19 00:00:00+00:00,1126.51,1129.64,1116.64,1116.64,1099259,56.3255,56.482,55.832,55.832,21985180,0.0,1.0
GOOGL,2019-02-20 00:00:00+00:00,1120.59,1130.93,1111.75,1128.88,1204533,56.0295,56.5465,55.5875,56.444,24090660,0.0,1.0
GOOGL,2019-02-21 00:00:00+00:00,1104.21,1119.15,1097.98,1118.78,1663980,55.2105,55.9575,54.899,55.939,33279600,0.0,1.0
GOOGL,2019-02-22 00:00:00+00:00,1116.56,1117.25,1100.5,1109.7,1471783,55.828,55.8625,55.025,55.485,29435660,0.0,1.0
GOOGL,2019-02-25 00:00:00+00:00,1117.33,1125.4,1114.11,1121.93,1310362,55.8665,56.27,55.7055,56.0965,26207240,0.0,1.0
GOOGL,2019-02-26 00:00:00+00:00,1122.01,1126.44,1106.7,1114.37,1751261,56.1005,56.322,55.335,55.7185,35025220,0.0,1.0
GOOGL,2019-02-27 00:00:00+00:00,1122.89,1125.73,1108.56,1114.01,1104881,56.1445,56.2865,55.428,55.7005,22097620,0.0,1.0
GOOGL,2019-02-28 00:00:00+00:00,1126.55,1133.99,1118.41,1119.0,1371355,56.3275,56.6995,55.9205,55.95,27427100,0.0,1.0
GOOGL,2019-03-01 00:00:00+00:00,1148.52,1150.0,1131.0,1131.0,1704258,57.426,57.5,56.55,56.55,34085160,0.0,1.0
GOOGL,2019-03-04 00:00:00+00:00,1153.42,1165.52,1138.25,1154.56,1774467,57.671,58.276,56.9125,57.728,35489340,0.0,1.0
GOOGL,2019-03-05 00:00:00+00:00,1169.19,1176.49,1153.02,1156.0,2004723,58.4595,58.8245,57.651,57.8,40094460,0.0,1.0
GOOGL,2019-03-06 00:00:00+00:00,1164.94,1174.74,1163.05,1171.76,1180052,58.247,58.737,58.1525,58.588,23601040,0.0,1.0
GOOGL,2019-03-07 00:00:00+00:00,1150.85,1163.58,1141.71,1160.5,1504328,57.5425,58.179,57.0855,58.025,30086560,0.0,1.0
GOOGL,2019-03-08 00:00:00+00:00,1149.97,1153.45,1130.2,1133.9,1184732,57.4985,57.6725,56.51,56.695,23694640,0.0,1.0
GOOGL,2019-03-11 00:00:00+00:00,1179.26,1179.91,1151.57,1152.0,1501633,58.963,58.9955,57.5785,57.6,30032660,0.0,1.0
GOOGL,2019-03-12 00:00:00+00:00,1197.25,1205.71,1182.3,1182.3,2110979,59.8625,60.2855,59.115,59.115,42219580,0.0,1.0
GOOGL,2019-03-13 00:00:00+00:00,1199.06,1207.12,1197.91,1205.93,1294354,59.953,60.356,59.8955,60.2965,25887080,0.0,1.0
GOOGL,2019-03-14 00:00:00+00:00,1192.53,1204.7,1191.23,1199.02,1365072,59.6265,60.235,59.5615,59.951,27301440,0.0,1.0
GOOGL,2019-03-15 00:00:00+00:00,1190.3,1201.72,1187.01,1198.0,2593338,59.515,60.086,59.3505,59.9,51866760,0.0,1.0
GOOGL,2019-03-18 00:00:00+00:00,1188.55,1194.95,1181.48,1189.69,1222203,59.4275,59.7475,59.074,59.4845,24444060,0.0,1.0
GOOGL,2019-03-19 00:00:00+00:00,1202.46,1203.41,1189.46,1191.72,1489407,60.123,60.1705,59.473,59.586,29788140,0.0,1.0
GOOGL,2019-03-20 00:00:00+00:00,1226.43,1229.99,1199.59,1201.4,2075442,61.3215,61.4995,59.9795,60.07,41508840,0.0,1.0
GOOGL,2019-03-21 00:00:00+00:00,1236.13,1236.44,1216.58,1220.0,1407480,61.8065,61.822,60.829,61.0,28149600,0.0,1.0
GOOGL,2019-03-22 00:00:00+00:00,1207.65,1233.63,1206.0,1228.85,1721133,60.3825,61.6815,60.3,61.4425,34422660,0.0,1.0
GOOGL,2019-03-25 00:00:00+00:00,1197.38,1209.44,1190.0,1199.56,1378849,59.869,60.472,59.5,59.978,27576980,0.0,1.0
GOOGL,2019-03-26 00:00:00+00:00,1189.84,1207.65,1181.76,1205.19,1537606,59.492,60.3825,59.088,60.2595,30752120,0.0,1.0
GOOGL,2019-03-27 00:00:00+00:00,1178.01,1191.92,1164.23,1191.92,1471402,58.9005,59.596,58.2115,59.596,29428040,0.0,1.0
GOOGL,2019-03-28 00:00:00+00:00,1172.27,1177.25,1163.43,1175.5,1120122,58.6135,58.8625,58.1715,58.775,22402440,0.0,1.0
GOOGL,2019-03-29 00:00:00+00:00,1176.89,1183.97,1166.38,1180.18,1544615,58.8445,59.1985,58.319,59.009,30892300,0.0,1.0
GOOGL,2019-04-01 00:00:00+00:00,1198.98,1200.2,1186.36,1187.54,1385595,59.949,60.01,59.318,59.377,27711900,0.0,1.0
GOOGL,2019-04-02 00:00:00+00:00,1205.54,1205.81,1191.24,1200.05,914413,60.277,60.2905,59.562,60.0025,18288260,0.0,1.0
GOOGL,2019-04-03 00:00:00+00:00,1210.81,1220.6,1205.08,1212.7,1109614,60.5405,61.03,60.254,60.635,22192280,0.0,1.0
GOOGL,2019-04-04 00:00:00+00:00,1219.45,1220.55,1209.04,1211.29,1051089,60.9725,61.0275,60.452,60.5645,21021780,0.0,1.0
GOOGL,2019-04-05 00:00:00+00:00,1211.45,1220.39,1210.03,1219.3,1001044,60.5725,61.0195,60.5015,60.965,20020880,0.0,1.0
GOOGL,2019-04-08 00:00:00+00:00,1208.28,1213.95,1204.7,1211.11,1087588,60.414,60.6975,60.235,60.5555,21751760,0.0,1.0
GOOGL,2019-04-09 00:00:00+00:00,1202.69,1207.15,1198.38,1201.89,983840,60.1345,60.3575,59.919,60.0945,19676800,0.0,1.0
GOOGL,2019-04-10 00:00:00+00:00,1206.45,1208.94,1200.66,1205.09,775456,60.3225,60.447,60.033,60.2545,15509120,0.0,1.0
GOOGL,2019-04-11 00:00:00+00:00,1209.59,1212.74,1204.54,1208.9,849947,60.4795,60.637,60.227,60.445,16998940,0.0,1.0
GOOGL,2019-04-12 00:00:00+00:00,1222.73,1223.05,1213.29,1215.62,1215610,61.1365,61.1525,60.6645,60.781,24312200,0.0,1.0
GOOGL,2019-04-15 00:00:00+00:00,1226.53,1229.3,1214.56,1224.09,1189974,61.3265,61.465,60.728,61.2045,23799480,0.0,1.0
GOOGL,2019-04-16 00:00:00+00:00,1231.91,1235.98,1225.04,1230.0,1131099,61.5955,61.799,61.252,61.5,22621980,0.0,1.0
GOOGL,2019-04-17 00:00:00+00:00,1240.14,1245.1,1232.9,1237.0,1518286,62.007,62.255,61.645,61.85,30365720,0.0,1.0
GOOGL,2019-04-18 00:00:00+00:00,1241.47,1245.94,1239.41,1245.0,1237788,62.0735,62.297,61.9705,62.25,24755760,0.0,1.0
GOOGL,2019-04-22 00:00:00+00:00,1253.76,1254.34,1233.37,1236.67,954419,62.688,62.717,61.6685,61.8335,19088380,0.0,1.0
GOOGL,2019-04-23 00:00:00+00:00,1270.59,1274.43,1251.97,1256.64,1593449,63.5295,63.7215,62.5985,62.832,31868980,0.0,1.0
GOOGL,2019-04-24 00:00:00+00:00,1260.05,1274.0,1259.81,1270.59,1169797,63.0025,63.7,62.9905,63.5295,23395940,0.0,1.0
GOOGL,2019-04-25 00:00:00+00:00,1267.34,1272.8,1258.0,1270.3,1567161,63.367,63.64,62.9,63.515,31343220,0.0,1.0
GOOGL,2019-04-26 00:00:00+00:00,1277.42,1278.91,1265.0,1273.38,1361419,63.871,63.9455,63.25,63.669,27228380,0.0,1.0
GOOGL,2019-04-29 00:00:00+00:00,1296.2,1296.97,1271.71,1280.51,3618362,64.81,64.8485,63.5855,64.0255,72367240,0.0,1.0
GOOGL,2019-04-30 00:00:00+00:00,1198.96,1200.98,1183.0,1190.63,6658855,59.948,60.049,59.15,59.5315,133177100,0.0,1.0
GOOGL,2019-05-01 00:00:00+00:00,1173.32,1199.25,1171.68,1197.5,3717018,58.666,59.9625,58.584,59.875,74340360,0.0,1.0
GOOGL,2019-05-02 00:00:00+00:00,1166.51,1179.38,1158.33,1172.6,2254890,58.3255,58.969,57.9165,58.63,45097800,0.0,1.0
GOOGL,2019-05-03 00:00:00+00:00,1189.55,1191.4,1173.55,1177.41,2079376,59.4775,59.57,58.6775,58.8705,41587520,0.0,1.0
GOOGL,2019-05-06 00:00:00+00:00,1193.46,1195.43,1171.16,1172.0,1588684,59.673,59.7715,58.558,58.6,31773680,0.0,1.0
GOOGL,2019-05-07 00:00:00+00:00,1178.86,1194.77,1165.0,1185.81,1830238,58.943,59.7385,58.25,59.2905,36604760,0.0,1.0
GOOGL,2019-05-08 00:00:00+00:00,1170.78,1184.27,1167.63,1177.29,1276022,58.539,59.2135,58.3815,58.8645,25520440,0.0,1.0
GOOGL,2019-05-09 00:00:00+00:00,1167.97,1174.07,1154.64,1162.6,1477752,58.3985,58.7035,57.732,58.13,29555040,0.0,1.0
GOOGL,2019-05-10 00:00:00+00:00,1167.64,1176.28,1146.37,1168.84,1582460,58.382,58.814,57.3185,58.442,31649200,0.0,1.0
GOOGL,2019-05-13 00:00:00+00:00,1136.59,1151.97,1125.5,1145.24,2281686,56.8295,57.5985,56.275,57.262,45633720,0.0,1.0
GOOGL,2019-05-14 00:00:00+00:00,1124.86,1144.87,1123.53,1142.32,2019550,56.243,57.2435,56.1765,57.116,40391000,0.0,1.0
GOOGL,2019-05-15 00:00:00+00:00,1170.8,1178.3,1121.4,1122.55,2965117,58.54,58.915,56.07,56.1275,59302340,0.0,1.0
GOOGL,2019-05-16 00:00:00+00:00,1184.5,1194.16,1168.45,1171.84,1765388,59.225,59.708,58.4225,58.592,35307760,0.0,1.0
GOOGL,2019-05-17 00:00:00+00:00,1168.78,1186.29,1166.42,1175.83,1268050,58.439,59.3145,58.321,58.7915,25361000,0.0,1.0
GOOGL,2019-05-20 00:00:00+00:00,1144.66,1153.0,1138.14,1153.0,1530126,57.233,57.65,56.907,57.65,30602520,0.0,1.0
GOOGL,2019-05-21 00:00:00+00:00,1154.44,1158.0,1143.31,1154.48,1028248,57.722,57.9,57.1655,57.724,20564960,0.0,1.0
GOOGL,2019-05-22 00:00:00+00:00,1155.85,1163.78,1151.0,1151.25,941279,57.7925,58.189,57.55,57.5625,18825580,0.0,1.0
GOOGL,2019-05-23 00:00:00+00:00,1145.34,1150.05,1133.16,1146.07,1260657,57.267,57.5025,56.658,57.3035,25213140,0.0,1.0
GOOGL,2019-05-24 00:00:00+00:00,1138.61,1154.36,1136.71,1152.0,927651,56.9305,57.718,56.8355,57.6,18553020,0.0,1.0
GOOGL,2019-05-28 00:00:00+00:00,1139.56,1156.49,1138.67,1141.48,1047554,56.978,57.8245,56.9335,57.074,20951080,0.0,1.0
GOOGL,2019-05-29 00:00:00+00:00,1119.94,1135.0,1111.95,1132.7,1811510,55.997,56.75,55.5975,56.635,36230200,0.0,1.0
GOOGL,2019-05-30 00:00:00+00:00,1121.41,1126.8,1115.9,1120.15,904419,56.0705,56.34,55.795,56.0075,18088380,0.0,1.0
GOOGL,2019-05-31 00:00:00+00:00,1106.5,1113.4,1103.35,1105.64,1579481,55.325,55.67,55.1675,55.282,31589620,0.0,1.0
GOOGL,2019-06-03 00:00:00+00:00,1038.74,1067.0,1027.03,1066.93,4844480,51.937,53.35,51.3515,53.3465,96889600,0.0,1.0
GOOGL,2019-06-04 00:00:00+00:00,1054.49,1058.44,1036.03,1044.49,3025564,52.7245,52.922,51.8015,52.2245,60511280,0.0,1.0
GOOGL,2019-06-05 00:00:00+00:00,1044.64,1056.81,1033.0,1055.0,2349436,52.232,52.8405,51.65,52.75,46988720,0.0,1.0
GOOGL,2019-06-06 00:00:00+00:00,1047.76,1050.0,1035.51,1046.21,1451026,52.388,52.5,51.7755,52.3105,29020520,0.0,1.0
GOOGL,2019-06-07 00:00:00+00:00,1068.37,1073.43,1051.15,1054.28,2191357,53.4185,53.6715,52.5575,52.714,43827140,0.0,1.0
GOOGL,2019-06-10 00:00:00+00:00,1082.76,1094.84,1075.28,1077.0,1425464,54.138,54.742,53.764,53.85,28509280,0.0,1.0
